mon_estacao_dados_data,mon_estacao_dados_hora,mon_estacao_dados_precipitacao,mon_estacao_dados_temperatura,mon_estacao_dados_pressao_atm_media,mon_estacao_dados_temperatura_media,mon_estacao_dados_umidade_media,mon_estacao_dados_radiacao_solar_global,mon_estacao_dados_direcao_media_1h,mon_estacao_dados_direcao_rajada_1h,mon_estacao_dados_velocidade_vento_media_1h
2016-04-02,06:00:00,0.00,24.00,1009.50,23.50,88.00,-3.54,0.40,1.40,301.00
2016-04-02,07:00:00,0.00,24.00,1009.70,23.70,88.00,-3.33,0.40,1.40,229.00
2016-04-02,08:00:00,0.00,25.00,1009.90,24.00,89.00,-1.68,0.80,2.20,217.00
2016-04-02,09:00:00,0.40,25.00,1010.60,24.10,89.00,44.20,0.50,2.50,202.00
2016-04-02,10:00:00,0.00,25.00,1011.00,25.10,88.00,621.92,0.60,1.90,168.00
2016-04-02,11:00:00,0.20,28.00,1011.00,28.00,88.00,3095.56,1.80,3.90,179.00
2016-04-02,12:00:00,0.20,30.00,1011.70,29.40,77.00,2946.27,1.50,6.00,194.00
2016-04-02,13:00:00,0.00,31.00,1011.90,30.20,82.00,2620.84,2.50,5.80,139.00
2016-04-02,14:00:00,0.00,32.00,1011.30,30.70,68.00,2855.24,2.70,7.10,135.00
2016-04-02,15:00:00,0.00,33.00,1011.00,30.80,67.00,2443.54,2.80,6.60,129.00
2016-04-02,16:00:00,0.00,34.00,1009.80,30.90,63.00,2162.73,2.80,7.60,134.00
2016-04-02,17:00:00,0.00,34.00,1008.80,30.40,63.00,2822.61,2.40,7.50,136.00
2016-04-02,18:00:00,0.00,34.00,1008.40,30.10,64.00,2986.51,2.60,7.10,142.00
2016-04-02,19:00:00,0.00,33.00,1008.50,29.80,63.00,2529.37,2.90,8.00,139.00
2016-04-02,20:00:00,0.00,32.00,1009.30,29.00,67.00,835.75,2.60,7.80,143.00
2016-04-02,21:00:00,0.00,30.00,1009.60,28.00,68.00,30.50,2.40,7.80,153.00
2016-04-02,22:00:00,0.00,29.00,1010.10,27.40,70.00,-3.54,2.30,6.70,151.00
2016-04-02,23:00:00,0.00,29.00,1010.90,27.50,68.00,-3.54,2.60,7.50,145.00
2016-04-03,00:00:00,0.00,29.00,1011.50,27.60,68.00,-3.53,2.40,6.70,144.00
2016-04-03,01:00:00,0.00,28.00,1011.90,27.50,69.00,-3.54,1.80,6.60,156.00
2016-04-03,02:00:00,0.00,28.00,1011.70,27.20,71.00,-3.47,1.50,5.20,164.00
2016-04-03,03:00:00,0.00,28.00,1011.40,27.00,75.00,-3.53,0.90,4.20,170.00
2016-04-03,04:00:00,0.00,27.00,1010.90,26.30,80.00,-3.54,0.50,3.50,225.00
2016-04-03,05:00:00,0.00,27.00,1010.40,25.40,81.00,-3.32,0.80,2.30,232.00
2016-04-03,06:00:00,0.00,26.00,1010.20,25.00,83.00,-3.54,0.60,2.40,212.00
2016-04-03,07:00:00,0.00,26.00,1009.90,24.30,85.00,-3.54,0.40,1.80,321.00
2016-04-03,08:00:00,0.00,25.00,1010.30,24.00,86.00,-3.54,0.50,1.20,327.00
2016-04-03,09:00:00,0.00,25.00,1010.90,23.60,87.00,108.01,0.50,1.20,20.00
2016-04-03,10:00:00,0.00,25.00,1011.20,26.80,87.00,1035.63,0.70,1.80,271.00
2016-04-03,11:00:00,0.00,29.00,1011.80,29.70,81.00,2968.64,1.50,3.40,192.00
2016-04-03,12:00:00,0.00,31.00,1012.20,29.60,71.00,2411.39,2.50,6.50,145.00
2016-04-03,13:00:00,3.20,30.00,1012.70,28.70,83.00,1512.95,1.80,5.80,96.00
2016-04-03,14:00:00,0.00,30.00,1012.50,29.30,84.00,3240.61,2.20,6.40,130.00
2016-04-03,15:00:00,0.00,32.00,1011.60,30.60,70.00,3118.79,2.10,5.60,137.00
2016-04-03,16:00:00,0.00,33.00,1010.80,31.00,68.00,2948.02,2.10,5.80,127.00
2016-04-03,17:00:00,0.60,32.00,1010.60,29.40,81.00,2578.24,2.20,6.40,122.00
2016-04-03,18:00:00,0.00,32.00,1010.30,28.90,71.00,1736.74,2.10,6.20,119.00
2016-04-03,19:00:00,0.00,31.00,1010.80,28.20,70.00,789.41,1.90,5.60,125.00
2016-04-03,20:00:00,0.00,30.00,1011.50,28.10,70.00,376.15,1.40,4.80,130.00
2016-04-03,21:00:00,0.00,29.00,1011.90,27.40,74.00,10.37,1.30,3.50,134.00
2016-04-03,22:00:00,0.00,28.00,1012.50,26.80,79.00,-3.54,0.80,3.60,164.00
2016-04-03,23:00:00,0.00,27.00,1013.10,25.80,82.00,-3.52,0.40,2.10,211.00
2016-04-04,00:00:00,0.00,27.00,1013.70,25.30,84.00,-3.53,0.30,1.20,237.00
2016-04-04,01:00:00,0.00,26.00,1013.80,25.00,86.00,-3.52,0.30,1.20,278.00
2016-04-04,02:00:00,0.00,26.00,1013.70,24.80,86.00,-3.50,0.20,1.10,265.00
2016-04-04,03:00:00,0.00,26.00,1013.40,24.80,87.00,-3.39,0.20,0.90,191.00
2016-04-04,04:00:00,0.00,26.00,1012.80,24.80,87.00,-3.18,0.60,1.60,262.00
2016-04-04,05:00:00,0.00,26.00,1012.30,24.80,87.00,-3.54,0.30,1.60,292.00
2016-04-04,06:00:00,0.00,25.00,1011.60,24.40,87.00,-3.54,0.30,0.90,255.00
2016-04-04,07:00:00,0.00,25.00,1011.40,23.70,88.00,-3.54,0.50,0.90,267.00
2016-04-04,08:00:00,0.00,25.00,1011.70,23.60,88.00,-3.54,0.40,0.90,258.00
2016-04-04,09:00:00,0.00,24.00,1012.40,23.80,89.00,109.42,0.30,1.30,159.00
2016-04-04,10:00:00,0.00,25.00,1013.20,27.10,89.00,1247.47,1.20,3.10,208.00
2016-04-04,11:00:00,0.00,29.00,1013.80,29.30,83.00,3172.84,1.60,4.90,149.00
2016-04-04,12:00:00,0.00,31.00,1014.40,30.20,69.00,3510.04,1.50,5.20,169.00
2016-04-04,13:00:00,0.00,32.00,1014.60,30.40,70.00,2249.55,2.30,4.50,130.00
2016-04-04,14:00:00,0.00,33.00,1014.50,31.50,66.00,3323.26,1.90,6.50,139.00
2016-04-04,15:00:00,0.00,33.00,1013.70,31.00,67.00,2605.55,1.70,4.80,140.00
2016-04-04,16:00:00,0.00,34.00,1012.80,31.80,67.00,2497.41,2.10,5.60,125.00
2016-04-04,17:00:00,0.00,34.00,1012.00,30.60,68.00,2938.46,2.80,6.40,118.00
2016-04-04,18:00:00,0.00,34.00,1011.50,30.10,69.00,2259.97,2.30,6.10,127.00
2016-04-04,19:00:00,0.00,33.00,1011.30,29.70,70.00,1645.73,2.40,5.20,138.00
2016-04-04,20:00:00,0.00,31.00,1012.00,29.00,72.00,458.75,2.10,6.60,135.00
2016-04-04,21:00:00,0.00,30.00,1012.50,27.60,75.00,14.36,1.60,5.70,119.00
2016-04-04,22:00:00,0.00,29.00,1013.10,27.60,75.00,-3.34,1.70,5.80,134.00
2016-04-04,23:00:00,0.00,29.00,1013.70,27.50,76.00,-3.50,1.40,5.30,161.00
2016-04-05,00:00:00,0.00,28.00,1014.20,26.90,80.00,-3.54,0.50,4.80,172.00
2016-04-05,01:00:00,0.00,28.00,1014.40,26.80,81.00,-1.90,0.70,3.00,181.00
2016-04-05,02:00:00,0.20,27.00,1014.30,26.40,85.00,-3.49,0.40,4.10,204.00
2016-04-05,03:00:00,0.00,27.00,1013.90,25.50,86.00,-3.33,0.70,1.30,265.00
2016-04-05,04:00:00,0.00,27.00,1013.20,25.30,87.00,-3.52,0.60,1.80,222.00
2016-04-05,05:00:00,0.20,26.00,1012.50,24.90,87.00,-3.46,0.60,1.60,210.00
2016-04-05,06:00:00,0.00,26.00,1012.00,24.70,88.00,-2.94,0.50,1.50,282.00
2016-04-05,07:00:00,0.00,26.00,1012.10,24.70,88.00,-3.29,0.50,1.10,261.00
2016-04-05,08:00:00,0.00,25.00,1012.50,24.50,88.00,-3.27,0.60,1.10,330.00
2016-04-05,09:00:00,0.00,25.00,1013.10,24.00,88.00,88.99,0.30,1.00,250.00
2016-04-05,10:00:00,0.00,25.00,1013.60,26.70,89.00,1020.04,0.80,2.00,189.00
2016-04-05,11:00:00,0.00,29.00,1014.20,28.90,86.00,2779.52,1.30,2.90,173.00
2016-04-05,12:00:00,0.20,31.00,1014.70,30.10,74.00,2059.59,1.90,4.70,126.00
2016-04-05,13:00:00,0.80,31.00,1014.80,29.90,82.00,2520.16,1.40,6.30,110.00
2016-04-05,14:00:00,0.00,32.00,1014.40,31.00,76.00,2137.09,1.90,5.70,116.00
2016-04-05,15:00:00,0.00,33.00,1013.80,30.90,72.00,1817.80,2.00,6.80,159.00
2016-04-05,16:00:00,0.00,33.00,1013.40,30.40,75.00,3259.28,2.10,5.30,120.00
2016-04-05,17:00:00,0.00,34.00,1012.30,31.10,66.00,3857.82,2.10,5.90,123.00
2016-04-05,18:00:00,0.00,34.00,1011.90,31.20,67.00,3010.26,2.20,5.50,118.00
2016-04-05,20:00:00,0.00,32.00,1011.80,29.60,69.00,686.47,1.80,5.80,114.00
2016-04-05,21:00:00,1.80,30.00,1012.30,27.90,85.00,34.77,1.70,6.00,138.00
2016-04-05,22:00:00,0.80,28.00,1012.70,25.70,86.00,-3.37,0.60,5.10,147.00
2016-04-05,23:00:00,0.00,27.00,1012.70,25.00,87.00,-3.54,0.40,1.20,273.00
2016-04-06,00:00:00,0.00,26.00,1013.20,24.60,88.00,-3.48,0.40,1.00,274.00
2016-04-06,01:00:00,0.00,26.00,1013.20,24.80,88.00,-2.30,0.40,1.00,260.00
2016-04-06,02:00:00,0.20,26.00,1013.10,25.00,88.00,-2.77,0.40,2.80,255.00
2016-04-06,03:00:00,1.00,26.00,1012.80,24.90,88.00,-2.78,0.50,2.30,137.00
2016-04-06,04:00:00,1.60,26.00,1012.40,24.90,89.00,-3.03,0.60,1.50,263.00
2016-04-06,05:00:00,0.80,26.00,1011.70,24.70,89.00,-2.46,0.60,2.80,239.00
2016-04-06,06:00:00,0.00,26.00,1011.30,24.70,89.00,-2.68,0.50,1.50,245.00
2016-04-06,07:00:00,0.60,26.00,1011.30,24.60,89.00,-2.34,0.60,1.80,221.00
2016-04-06,08:00:00,0.40,25.00,1011.30,24.60,89.00,-2.78,0.60,2.80,235.00
2016-04-06,09:00:00,0.20,25.00,1011.70,24.50,89.00,87.29,0.50,4.80,224.00
2016-04-06,10:00:00,0.00,26.00,1012.30,26.60,89.00,1239.94,1.20,4.20,205.00
2016-04-06,11:00:00,0.00,28.00,1012.60,28.60,87.00,2948.52,2.20,6.30,151.00
2016-04-06,12:00:00,0.00,30.00,1012.80,29.90,67.00,3847.08,2.70,6.30,146.00
2016-04-06,13:00:00,0.00,32.00,1012.90,30.00,64.00,1789.05,2.40,7.60,141.00
2016-04-06,14:00:00,0.00,33.00,1012.70,30.70,59.00,1299.62,2.70,7.30,153.00
2016-04-06,15:00:00,0.00,33.00,1012.00,30.70,62.00,1628.52,2.80,7.50,143.00
2016-04-06,16:00:00,0.00,34.00,1011.00,31.00,58.00,763.36,2.90,7.50,134.00
2016-04-06,17:00:00,0.00,34.00,1009.80,30.80,60.00,2611.49,2.60,7.20,137.00
2016-04-06,18:00:00,0.00,34.00,1009.50,30.40,60.00,4063.63,2.60,6.30,153.00
2016-04-06,19:00:00,0.00,34.00,1009.60,30.00,58.00,2524.45,2.60,6.50,152.00
2016-04-06,20:00:00,0.00,32.00,1009.90,28.80,64.00,569.23,2.20,6.10,142.00
2016-04-06,21:00:00,0.00,30.00,1010.50,27.40,71.00,15.94,1.30,5.50,144.00
2016-04-06,22:00:00,0.00,28.00,1011.10,26.30,79.00,-3.54,0.60,3.20,168.00
2016-04-06,23:00:00,0.00,27.00,1011.80,24.80,84.00,-3.54,0.30,1.80,235.00
2016-04-07,00:00:00,0.00,26.00,1012.30,23.70,86.00,-3.53,0.30,0.70,273.00
2016-04-07,01:00:00,0.00,26.00,1012.70,23.80,87.00,-3.49,0.50,0.90,281.00
2016-04-07,02:00:00,0.00,25.00,1012.70,24.70,87.00,-3.41,1.20,3.90,191.00
2016-04-07,03:00:00,0.00,26.00,1012.30,24.80,86.00,-3.23,0.60,3.90,228.00
2016-04-07,04:00:00,0.00,25.00,1011.60,24.60,86.00,-3.54,0.70,1.80,228.00
2016-04-07,05:00:00,0.00,25.00,1011.00,24.00,87.00,-3.14,0.40,2.00,120.00
2016-04-07,06:00:00,0.00,25.00,1010.70,24.00,87.00,-3.05,0.70,1.90,257.00
2016-04-07,07:00:00,0.00,25.00,1010.60,23.80,87.00,-3.34,1.00,2.70,208.00
2016-04-07,08:00:00,0.00,25.00,1010.70,23.90,87.00,-3.35,0.60,2.20,243.00
2016-04-07,09:00:00,0.20,25.00,1011.10,23.90,88.00,58.89,0.90,2.00,116.00
2016-04-07,10:00:00,0.40,25.00,1011.70,24.80,88.00,403.42,0.30,1.70,52.00
2016-04-07,11:00:00,0.00,26.00,1012.30,26.70,87.00,1509.18,0.90,2.70,186.00
2016-04-07,12:00:00,0.00,29.00,1012.60,29.00,83.00,2613.47,2.50,6.00,162.00
2016-04-07,13:00:00,0.00,30.00,1012.70,29.70,74.00,1887.09,2.00,6.00,151.00
2016-04-07,14:00:00,0.00,33.00,1012.30,31.20,67.00,2454.55,2.40,6.70,134.00
2016-04-07,15:00:00,0.00,34.00,1011.50,31.50,61.00,1335.49,3.10,7.30,132.00
2016-04-07,16:00:00,0.00,35.00,1010.60,31.30,59.00,1093.19,2.70,7.30,140.00
2016-04-07,17:00:00,0.00,35.00,1009.70,31.20,62.00,2989.53,2.90,7.40,140.00
2016-04-07,18:00:00,0.00,34.00,1009.00,30.70,60.00,3980.90,2.80,6.70,134.00
2016-04-07,19:00:00,0.00,34.00,1009.50,29.90,61.00,2655.90,2.70,7.60,148.00
2016-04-07,20:00:00,0.00,32.00,1009.80,29.10,68.00,613.43,2.60,6.60,142.00
2016-04-07,21:00:00,0.00,29.00,1010.00,27.60,72.00,19.99,1.40,6.60,152.00
2016-04-07,22:00:00,0.00,28.00,1010.50,26.60,74.00,-3.54,1.10,4.30,157.00
2016-04-07,23:00:00,0.00,27.00,1011.00,25.80,79.00,-3.54,1.20,2.80,147.00
2016-04-08,00:00:00,0.00,26.00,1011.30,26.50,78.00,-3.54,2.00,5.50,150.00
2016-04-08,01:00:00,0.00,27.00,1011.80,26.70,76.00,-3.54,1.40,5.50,141.00
2016-04-08,02:00:00,0.00,27.00,1011.80,26.60,76.00,-3.54,1.60,5.50,138.00
2016-04-08,03:00:00,0.00,27.00,1011.70,26.60,77.00,-3.52,2.00,5.10,125.00
2016-04-08,04:00:00,0.00,27.00,1011.30,26.70,78.00,-3.51,1.00,4.80,135.00
2016-04-08,05:00:00,0.00,26.00,1011.00,26.00,83.00,-3.52,0.80,3.70,295.00
2016-04-08,06:00:00,0.00,25.00,1010.70,24.40,86.00,-3.54,0.60,1.70,291.00
2016-04-08,07:00:00,0.00,25.00,1010.90,23.60,87.00,-3.42,0.50,1.80,263.00
2016-04-08,08:00:00,0.00,24.00,1011.10,23.60,87.00,-3.47,0.50,1.60,280.00
2016-04-08,09:00:00,0.00,24.00,1011.90,23.70,88.00,95.60,0.70,1.40,300.00
2016-04-08,10:00:00,0.00,25.00,1012.30,25.90,88.00,868.57,0.70,1.40,317.00
2016-04-08,11:00:00,0.00,28.00,1012.70,29.60,85.00,2718.45,1.40,4.40,101.00
2016-04-08,12:00:00,0.00,31.00,1013.60,31.10,70.00,3804.69,2.40,5.60,108.00
2016-04-08,13:00:00,1.00,32.00,1013.60,30.20,78.00,2596.78,2.30,6.00,108.00
2016-04-08,14:00:00,0.00,33.00,1013.40,31.20,68.00,1543.63,1.50,5.90,89.00
2016-04-08,15:00:00,0.00,33.00,1012.80,31.40,60.00,1342.17,2.20,5.70,125.00
2016-04-08,16:00:00,0.00,34.00,1011.80,31.40,61.00,1479.42,2.20,5.70,131.00
2016-04-08,17:00:00,0.00,34.00,1011.00,31.50,64.00,2460.53,2.20,6.20,125.00
2016-04-08,18:00:00,0.00,34.00,1010.30,31.20,63.00,3021.78,1.80,5.00,108.00
2016-04-08,19:00:00,0.00,33.00,1009.90,30.50,64.00,2594.14,1.80,5.30,104.00
2016-04-08,20:00:00,0.00,32.00,1009.80,29.60,68.00,573.69,1.60,4.70,119.00
2016-04-08,21:00:00,0.00,29.00,1009.50,27.40,75.00,13.29,1.10,4.30,118.00
2016-04-08,22:00:00,0.00,28.00,1009.70,26.50,81.00,-3.54,1.10,3.00,138.00
2016-04-08,23:00:00,0.00,27.00,1010.50,25.80,82.00,-3.54,0.80,2.80,138.00
2016-04-09,00:00:00,0.00,26.00,1010.90,25.60,83.00,-3.54,0.40,2.40,151.00
2016-04-09,01:00:00,0.00,26.00,1011.50,25.20,85.00,-3.54,0.30,2.30,321.00
2016-04-09,02:00:00,0.00,26.00,1011.50,24.80,86.00,-3.45,0.60,1.50,295.00
2016-04-09,03:00:00,0.00,25.00,1011.30,24.30,87.00,-3.46,0.50,1.00,290.00
2016-04-09,04:00:00,0.00,25.00,1010.80,24.20,88.00,-2.93,0.60,1.30,311.00
2016-04-09,05:00:00,0.00,25.00,1010.40,24.10,88.00,-3.46,0.70,1.60,289.00
2016-04-09,06:00:00,0.00,25.00,1010.70,23.90,88.00,-3.32,0.30,1.70,280.00
2016-04-09,07:00:00,0.00,25.00,1010.70,24.00,88.00,-2.95,0.40,1.60,301.00
2016-04-09,08:00:00,0.00,25.00,1010.80,24.10,88.00,-2.98,0.40,1.30,264.00
2016-04-09,09:00:00,0.00,25.00,1011.20,24.00,88.00,89.52,0.60,1.30,283.00
2016-04-09,10:00:00,0.00,25.00,1011.80,25.60,88.00,626.35,0.80,1.60,307.00
2016-04-09,11:00:00,0.00,28.00,1012.30,30.20,87.00,2739.37,2.00,4.50,102.00
2016-04-09,12:00:00,0.00,30.00,1012.90,30.60,71.00,2239.00,2.00,5.60,103.00
2016-04-09,13:00:00,0.00,32.00,1012.90,31.20,64.00,2480.99,2.30,6.10,132.00
2016-04-09,14:00:00,0.00,33.00,1012.70,31.60,63.00,2115.32,1.70,6.80,98.00
2016-04-09,15:00:00,0.00,33.00,1011.90,31.90,59.00,1408.06,1.90,7.10,117.00
2016-04-09,16:00:00,0.00,34.00,1011.10,31.70,59.00,1776.55,2.40,6.90,120.00
2016-04-09,17:00:00,0.00,34.00,1010.30,31.40,59.00,2713.98,2.60,6.40,117.00
2016-04-09,18:00:00,0.00,34.00,1009.90,31.10,60.00,3300.96,1.70,6.00,127.00
2016-04-09,19:00:00,0.00,34.00,1010.00,30.70,60.00,2709.82,1.70,6.30,117.00
2016-04-09,20:00:00,0.00,33.00,1010.20,30.00,68.00,594.66,1.10,4.20,131.00
2016-04-09,21:00:00,0.00,30.00,1010.40,27.60,77.00,11.97,0.40,2.80,193.00
2016-04-09,22:00:00,0.00,28.00,1010.70,25.30,82.00,-3.54,0.40,1.60,194.00
2016-04-09,23:00:00,0.00,26.00,1011.10,24.60,84.00,-3.54,0.30,1.20,213.00
2016-04-10,00:00:00,0.00,26.00,1011.70,24.20,85.00,-3.54,0.90,1.90,142.00
2016-04-10,01:00:00,0.00,25.00,1011.90,24.90,86.00,-3.49,1.20,2.70,127.00
2016-04-10,02:00:00,0.00,25.00,1012.00,25.20,85.00,-3.54,0.40,2.50,215.00
2016-04-10,03:00:00,0.00,25.00,1011.70,24.60,86.00,-3.52,0.40,1.20,309.00
2016-04-10,04:00:00,0.00,25.00,1011.10,24.10,87.00,-3.53,0.50,1.40,289.00
2016-04-10,05:00:00,0.00,25.00,1010.40,24.00,87.00,-3.54,0.60,1.40,281.00
2016-04-10,06:00:00,0.00,25.00,1010.00,23.90,88.00,-3.03,0.50,1.30,298.00
2016-04-10,07:00:00,0.00,25.00,1010.00,23.80,88.00,-3.41,0.30,0.90,296.00
2016-04-10,08:00:00,0.00,25.00,1010.10,23.80,88.00,-3.26,0.40,0.80,293.00
2016-04-10,09:00:00,0.00,25.00,1010.60,24.10,88.00,62.75,0.60,1.40,347.00
2016-04-10,10:00:00,0.20,25.00,1011.00,26.60,88.00,1107.86,0.70,2.40,325.00
2016-04-10,11:00:00,0.00,28.00,1011.80,28.80,86.00,2100.72,2.10,4.70,125.00
2016-04-10,12:00:00,0.00,30.00,1012.60,30.40,72.00,3173.10,2.20,5.60,123.00
2016-04-10,13:00:00,0.00,32.00,1012.60,31.20,70.00,2994.81,2.30,6.50,95.00
2016-04-10,14:00:00,6.20,30.00,1012.90,29.50,86.00,1659.98,0.80,7.40,84.00
2016-04-10,15:00:00,0.00,31.00,1011.90,30.50,82.00,3620.27,0.70,3.20,349.00
2016-04-10,16:00:00,0.00,33.00,1010.00,30.80,69.00,3111.92,1.20,3.50,71.00
2016-04-10,17:00:00,0.00,33.00,1009.70,31.00,70.00,2778.24,1.60,4.40,88.00
2016-04-10,18:00:00,0.00,33.00,1009.40,29.90,67.00,1999.91,1.50,4.40,119.00
2016-04-10,19:00:00,0.00,32.00,1009.50,29.20,69.00,1505.52,1.40,4.00,125.00
2016-04-10,20:00:00,0.00,31.00,1010.10,28.60,76.00,588.23,0.80,3.90,67.00
2016-04-10,21:00:00,0.00,29.00,1010.30,27.30,84.00,7.09,0.20,2.30,277.00
2016-04-10,22:00:00,0.00,28.00,1010.60,26.10,86.00,-3.41,0.60,1.40,211.00
2016-04-10,23:00:00,9.60,28.00,1010.90,25.90,87.00,-2.42,0.50,2.70,318.00
2016-04-11,00:00:00,0.00,27.00,1011.00,25.70,88.00,-3.04,0.50,1.40,336.00
2016-04-11,01:00:00,0.00,27.00,1011.20,25.80,88.00,-3.18,0.40,3.00,200.00
2016-04-11,02:00:00,1.40,27.00,1011.10,26.20,88.00,-2.36,1.90,6.30,125.00
2016-04-11,03:00:00,3.00,26.00,1011.20,25.70,87.00,-2.50,0.90,5.60,141.00
2016-04-11,04:00:00,0.00,26.00,1010.60,25.90,88.00,-2.87,1.20,4.00,136.00
2016-04-11,05:00:00,0.00,26.00,1010.30,25.70,87.00,-3.28,0.90,3.50,125.00
2016-04-11,06:00:00,0.00,26.00,1010.10,26.10,88.00,-2.74,1.00,5.00,126.00
2016-04-11,07:00:00,0.00,26.00,1010.10,26.00,86.00,-0.14,0.80,4.30,130.00
2016-04-11,08:00:00,0.40,26.00,1011.00,25.60,86.00,-1.39,2.20,5.70,142.00
2016-04-11,09:00:00,1.00,26.00,1011.30,25.00,87.00,143.53,0.50,5.70,206.00
2016-04-11,10:00:00,3.60,26.00,1011.80,26.20,88.00,1267.95,0.90,2.50,209.00
2016-04-11,11:00:00,0.00,28.00,1012.20,28.30,87.00,2540.28,0.50,2.90,197.00
2016-04-11,12:00:00,3.40,28.00,1012.70,28.40,87.00,1166.12,0.80,7.40,132.00
2016-04-11,13:00:00,0.40,29.00,1012.60,28.80,86.00,2205.87,1.50,8.10,127.00
2016-04-11,14:00:00,0.20,29.00,1012.30,28.20,83.00,1174.59,2.30,6.30,111.00
2016-04-11,15:00:00,0.00,30.00,1011.70,29.30,77.00,2761.69,2.60,6.50,119.00
2016-04-11,16:00:00,0.00,31.00,1011.20,29.30,74.00,2350.53,1.80,5.90,109.00
2016-04-11,17:00:00,0.20,31.00,1010.40,29.40,77.00,1972.64,1.60,6.60,122.00
2016-04-11,18:00:00,0.00,31.00,1010.00,29.40,73.00,2486.76,2.50,7.40,119.00
2016-04-11,19:00:00,0.00,32.00,1010.10,29.70,75.00,1805.91,2.10,7.40,138.00
2016-04-11,20:00:00,0.00,30.00,1010.70,28.10,77.00,304.11,1.50,6.90,116.00
2016-04-11,21:00:00,3.40,28.00,1010.90,26.20,85.00,4.05,0.60,4.80,72.00
2016-04-11,22:00:00,0.20,27.00,1011.20,25.60,86.00,-2.96,1.10,4.00,168.00
2016-04-11,23:00:00,0.00,27.00,1011.40,25.20,87.00,-3.17,0.30,4.00,185.00
2016-04-12,00:00:00,0.00,26.00,1011.80,25.20,88.00,-2.81,0.70,2.90,187.00
2016-04-12,01:00:00,1.80,26.00,1011.90,24.90,88.00,-3.22,0.40,1.80,216.00
2016-04-12,02:00:00,0.00,26.00,1012.10,24.90,88.00,-2.90,0.20,1.70,230.00
2016-04-12,03:00:00,0.00,26.00,1011.90,24.80,88.00,-3.20,0.60,2.10,146.00
2016-04-12,04:00:00,0.00,25.00,1011.50,24.30,88.00,-3.41,0.40,2.10,181.00
2016-04-12,05:00:00,0.00,25.00,1010.80,23.80,89.00,-3.53,0.20,1.70,236.00
2016-04-12,06:00:00,0.00,24.00,1010.50,23.50,89.00,-3.54,0.40,0.90,275.00
2016-04-12,07:00:00,0.00,24.00,1010.70,23.40,89.00,-3.31,0.30,1.30,280.00
2016-04-12,08:00:00,0.00,24.00,1011.10,23.20,89.00,-3.46,0.50,1.00,294.00
2016-04-12,09:00:00,0.00,24.00,1011.40,23.60,89.00,135.05,0.50,1.40,301.00
2016-04-12,10:00:00,0.00,25.00,1012.00,25.60,89.00,867.60,0.40,1.80,197.00
2016-04-12,11:00:00,0.60,26.00,1012.80,26.40,89.00,860.78,2.30,6.10,129.00
2016-04-12,12:00:00,0.00,27.00,1013.10,27.50,87.00,1868.06,1.00,5.40,137.00
2016-04-12,13:00:00,0.00,29.00,1013.00,28.60,83.00,3282.30,2.50,5.80,123.00
2016-04-12,14:00:00,0.00,30.00,1012.60,29.20,73.00,2985.45,2.50,7.50,115.00
2016-04-12,15:00:00,0.00,31.00,1012.20,29.50,69.00,3142.40,2.60,7.70,143.00
2016-04-12,16:00:00,0.20,31.00,1011.60,28.60,77.00,2102.83,2.00,6.30,165.00
2016-04-12,17:00:00,0.00,30.00,1011.10,27.80,83.00,2117.62,1.40,5.50,180.00
2016-04-12,18:00:00,0.00,30.00,1011.00,28.60,74.00,1683.92,1.50,5.70,145.00
2016-04-12,19:00:00,0.00,31.00,1011.20,28.60,69.00,1664.53,1.90,6.30,120.00
2016-04-12,20:00:00,0.00,30.00,1011.50,27.80,71.00,426.92,1.90,5.40,139.00
2016-04-12,21:00:00,0.40,28.00,1011.50,27.30,85.00,0.05,0.90,4.60,162.00
2016-04-12,22:00:00,0.00,27.00,1011.80,26.60,85.00,-2.59,2.10,5.60,121.00
2016-04-12,23:00:00,0.00,27.00,1012.40,26.80,76.00,-3.01,1.60,6.20,130.00
2016-04-13,00:00:00,0.00,27.00,1012.50,26.70,77.00,-3.12,1.70,4.30,128.00
2016-04-13,01:00:00,0.00,27.00,1012.80,26.90,74.00,-2.99,1.60,4.40,129.00
2016-04-13,02:00:00,0.00,27.00,1012.70,26.50,79.00,-3.54,1.00,4.00,140.00
2016-04-13,03:00:00,0.00,26.00,1012.30,24.70,84.00,-3.54,0.40,2.20,277.00
2016-04-13,04:00:00,0.00,25.00,1011.90,24.00,86.00,-3.49,0.70,1.70,269.00
2016-04-13,05:00:00,0.00,25.00,1011.40,23.80,87.00,-3.45,1.00,1.80,278.00
2016-04-13,06:00:00,0.00,24.00,1010.90,23.60,88.00,-3.54,0.60,1.80,286.00
2016-04-13,07:00:00,0.00,24.00,1010.80,23.70,88.00,-3.20,0.40,1.50,305.00
2016-04-13,08:00:00,0.20,24.00,1011.10,24.10,88.00,-3.13,0.40,3.00,253.00
2016-04-13,09:00:00,0.00,25.00,1011.50,24.20,88.00,170.63,0.50,1.90,251.00
2016-04-13,10:00:00,1.80,25.00,1012.20,25.20,88.00,665.96,0.60,1.40,333.00
2016-04-13,11:00:00,0.20,27.00,1012.80,27.20,88.00,2131.36,2.30,5.50,150.00
2016-04-13,12:00:00,0.00,28.00,1013.20,27.80,80.00,2317.31,2.10,5.70,157.00
2016-04-13,13:00:00,0.00,30.00,1013.20,28.80,74.00,2958.00,2.80,7.50,141.00
